CarCode,shiftlimit,revlimit,torquevol,torquepoint,torqueA,torqueB,torqueC,torqueD,torqueE,torqueF,torqueG,torqueH,torqueI,torqueJ,torqueK,torqueL,torqueM,torqueN,torqueO,torqueP,torqueQ,torqueR,torqueS,torqueT,torqueU,torqueV,torqueW,torqueX,rpmA,rpmB,rpmC,rpmD,rpmE,rpmF,rpmG,rpmH,rpmI,rpmJ,rpmK,rpmL,rpmM,rpmN,rpmO,rpmP,rpmQ,rpmR,rpmS,rpmT,rpmU,rpmV,rpmW,rpmX
829,7000.0,7500.0,100.0,14.0,10.0,13.0,16.65,20.73,26.1,31.0,30.85,29.51,28.11,27.07,25.4,21.52,16.95,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,7500.0,8000.0,100.0,15.0,19.55,21.01,21.68,21.89,22.27,22.76,23.0,22.81,22.52,22.04,21.34,20.56,19.31,17.36,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,7300.0,7500.0,100.0,14.0,37.13,39.51,42.68,44.57,45.79,49.15,51.1,52.44,55.1,54.33,52.74,51.04,48.8,42.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,7300.0,7500.0,100.0,14.0,39.41,41.81,44.71,45.71,47.18,48.88,52.06,53.76,54.0,54.0,52.47,50.41,48.8,42.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,7500.0,8000.0,100.0,15.0,13.95,14.66,15.32,15.92,16.51,17.12,17.86,18.72,19.45,19.8,19.32,18.23,17.19,16.2,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,7500.0,8000.0,100.0,15.0,31.92,34.06,37.48,41.23,43.68,44.99,46.43,48.95,50.0,49.01,48.06,47.48,45.65,41.84,35.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,8200.0,8500.0,100.0,16.0,17.47,22.88,29.17,32.74,35.69,36.87,38.7,40.63,43.78,46.97,46.54,45.52,45.11,44.76,43.88,38.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,5000.0,6000.0,100.0,11.0,27.59,35.58,42.8,41.7,38.26,34.77,31.18,27.9,18.94,11.24,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,5000.0,5500.0,100.0,10.0,14.67,22.4,22.4,22.4,22.4,21.15,18.86,15.0,10.89,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,7200.0,8000.0,100.0,15.0,11.1,11.55,12.0,12.35,12.68,13.42,13.57,13.77,13.89,14.0,13.74,13.22,12.15,10.75,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,8200.0,9000.0,100.0,15.0,15.9,16.59,17.33,18.18,18.42,19.74,19.96,20.25,20.43,20.59,20.35,19.89,18.47,16.42,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,7200.0,7500.0,100.0,14.0,12.68,13.1,13.51,13.98,14.48,14.87,15.07,15.19,15.3,15.04,14.6,14.13,13.4,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,9200.0,9500.0,100.0,18.0,19.61,22.56,25.47,28.49,31.58,35.12,39.42,43.03,46.51,48.48,49.21,49.57,49.85,49.89,46.83,44.18,41.77,38.69,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,7500.0,8500.0,100.0,17.0,11.14,12.74,14.27,15.78,17.42,18.77,20.02,21.18,22.13,23.03,23.6,23.47,23.24,22.97,22.5,20.72,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,7000.0,8000.0,100.0,15.0,14.0,18.59,23.56,25.89,27.2,27.5,27.31,27.15,26.4,25.44,24.11,22.76,20.86,18.7,16.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,7500.0,8000.0,100.0,15.0,15.9,21.73,27.35,30.32,31.91,33.18,33.39,33.92,33.81,33.81,33.71,32.75,29.57,26.39,22.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,9000.0,9500.0,100.0,17.0,16.04,17.75,18.9,19.38,19.73,19.98,20.46,21.21,21.81,22.0,21.88,21.74,21.63,21.6,21.0,19.36,17.5,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,8500.0,9000.0,100.0,17.0,36.63,40.9,45.51,49.78,54.04,57.37,60.53,63.95,66.42,68.87,69.2,67.88,65.06,62.1,54.64,46.96,39.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,7500.0,8000.0,100.0,15.0,33.2,39.11,44.76,50.54,56.44,60.63,63.61,65.32,66.24,66.4,65.56,64.34,62.88,60.7,52.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,8500.0,8800.0,100.0,17.0,31.37,40.58,51.4,60.0,64.3,64.2,64.0,63.5,63.1,62.8,62.5,62.3,62.0,58.2,50.3,41.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,6700.0,7000.0,100.0,13.0,24.28,35.49,45.36,45.9,45.9,45.9,45.9,45.9,45.9,45.27,43.0,35.38,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458,7000.0,7500.0,100.0,14.0,38.14,57.86,71.4,71.4,71.4,71.4,71.4,71.4,70.14,66.4,60.9,56.2,46.88,37.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,7000.0,7500.0,100.0,14.0,38.3,60.47,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,80.4,74.7,56.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,7000.0,7500.0,100.0,14.0,37.85,60.07,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,69.46,64.5,50.4,35.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,7000.0,7500.0,100.0,14.0,38.44,58.7,66.2,66.2,66.2,66.2,66.2,66.2,66.2,63.87,60.77,56.2,47.61,37.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,7200.0,7500.0,100.0,14.0,34.15,44.83,52.79,57.69,61.43,63.74,64.76,65.71,66.33,65.24,63.61,62.0,59.2,48.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,6000.0,7000.0,100.0,13.0,21.28,22.54,23.8,24.73,25.83,27.0,27.92,28.0,27.55,26.78,25.72,22.27,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,3500.0,4000.0,100.0,7.0,29.86,37.23,44.1,44.03,43.0,36.53,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,7000.0,7500.0,100.0,14.0,45.1,56.8,67.1,76.47,79.6,79.6,79.6,79.6,79.6,76.3,72.51,68.9,56.5,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,6800.0,7000.0,100.0,13.0,15.01,16.86,18.53,19.72,20.93,21.87,22.45,22.17,21.8,21.2,20.3,18.56,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,6800.0,7000.0,100.0,13.0,3.2,3.65,4.08,4.58,5.23,6.02,6.78,7.46,7.6,7.5,7.41,7.22,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,7000.0,7200.0,100.0,14.0,23.2,29.31,38.87,42.5,42.15,41.59,41.28,40.3,38.51,36.7,34.5,30.07,25.43,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,7000.0,7500.0,100.0,14.0,19.85,22.34,26.2,32.03,39.23,43.7,43.6,43.13,42.1,40.22,37.44,34.7,30.24,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,7500.0,8000.0,100.0,15.0,30.03,32.82,36.58,42.49,49.56,55.66,57.32,57.23,56.81,55.87,54.42,52.36,49.16,42.62,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,7000.0,7500.0,100.0,14.0,14.0,18.0,22.85,31.84,36.0,35.85,35.17,34.6,34.0,33.2,32.21,30.6,27.41,24.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,7000.0,8000.0,100.0,15.0,16.65,20.09,25.09,36.52,41.63,42.29,42.18,41.74,40.85,38.74,36.74,34.3,31.19,26.35,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,7000.0,7500.0,100.0,14.0,17.42,22.39,31.87,39.66,42.18,42.11,42.07,41.79,40.77,39.46,37.41,34.89,31.45,24.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,7500.0,8000.0,100.0,15.0,12.0,15.25,18.53,23.06,26.0,26.86,28.0,27.71,26.67,25.75,24.63,22.0,19.74,15.72,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,7000.0,7500.0,100.0,13.0,11.12,12.48,14.0,15.52,17.24,18.74,19.92,20.6,21.0,19.65,17.88,16.06,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,7500.0,7500.0,100.0,15.0,28.82,31.24,33.01,33.91,34.49,35.22,36.17,36.51,36.56,35.99,34.94,33.61,32.29,29.09,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,7500.0,7600.0,100.0,17.0,29.09,30.71,32.24,34.69,35.51,35.86,36.17,36.13,36.76,36.96,37.24,36.92,36.28,35.51,35.08,33.47,30.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,7800.0,8000.0,100.0,15.0,11.6,13.03,14.0,14.94,15.73,16.51,17.13,17.55,17.81,18.0,17.84,17.38,16.4,14.91,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,7000.0,7500.0,100.0,14.0,37.01,42.93,52.18,59.23,62.87,64.5,64.5,64.5,64.5,64.5,64.5,62.49,58.6,44.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,7000.0,7500.0,100.0,14.0,35.0,42.34,51.58,60.33,64.62,66.5,66.5,66.5,66.5,66.5,66.45,65.04,61.4,45.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,7500.0,8000.0,100.0,15.0,11.6,13.03,14.0,14.94,15.73,16.51,17.13,17.55,17.81,18.0,17.84,17.38,16.4,14.91,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,8000.0,8500.0,100.0,16.0,17.19,20.93,24.9,29.43,33.46,37.36,39.45,39.96,39.64,38.15,36.46,34.25,31.81,29.34,26.34,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,8000.0,8400.0,100.0,16.0,31.9,35.26,37.93,40.6,42.92,43.5,42.69,41.18,39.79,37.93,36.08,34.22,31.9,29.07,26.0,21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,8000.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,8000.0,8500.0,100.0,15.0,25.8,29.64,34.08,39.0,43.44,47.04,47.88,45.6,42.48,39.72,36.84,34.32,32.64,28.8,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,7000.0,7200.0,100.0,15.0,10.3,13.22,16.1,18.73,20.47,21.48,23.0,22.86,22.4,21.78,20.75,19.28,17.24,14.03,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,7500.0,8000.0,100.0,18.0,12.34,13.06,13.74,14.32,14.73,14.69,14.67,14.76,15.22,15.75,16.2,15.79,15.45,15.08,14.05,12.06,9.86,7.44,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,6800.0,7000.0,100.0,16.0,18.45,21.04,24.96,26.44,27.18,27.52,27.68,27.85,28.0,27.85,27.6,27.24,26.3,23.06,18.83,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,7200.0,7700.0,100.0,16.0,18.4,20.8,24.2,26.3,27.3,27.5,27.6,27.7,27.9,27.8,27.9,27.7,28.0,26.1,23.9,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,6500.0,7000.0,100.0,13.0,12.0,15.25,18.53,23.06,26.0,26.86,28.0,27.71,26.67,25.75,24.63,22.0,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,6800.0,7200.0,100.0,14.0,29.3,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.25,44.7,39.26,32.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,7000.0,7200.0,100.0,16.0,22.4,25.4,28.6,35.6,37.9,39.2,39.6,39.2,38.5,37.6,36.8,35.4,33.4,31.3,29.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,6300.0,7000.0,100.0,13.0,38.6,80.0,112.24,112.24,112.24,112.24,112.24,106.5,101.6,96.5,88.3,69.8,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,6200.0,7000.0,100.0,13.0,19.51,22.37,26.0,29.57,30.6,29.9,29.14,28.34,27.54,26.57,24.8,19.8,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,6200.0,6500.0,100.0,12.0,17.42,24.5,24.5,24.5,24.5,24.5,23.86,22.48,21.29,19.88,18.6,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,7700.0,8000.0,100.0,15.0,24.58,28.54,33.91,41.21,48.51,50.74,50.45,50.07,49.48,49.05,48.56,47.55,46.74,45.39,37.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,5500.0,6000.0,100.0,11.0,17.7,24.0,33.9,45.0,55.1,63.3,67.8,66.1,61.8,42.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
